-1.9,733,0.780388,0.876649
-1.8,733,0.746845,0.855079
-1.7,733,0.71248,0.832103
-1.6,733,0.677446,0.807711
-1.5,733,0.641907,0.781904
-1.4,733,0.606044,0.754704
-1.3,733,0.570048,0.726153
-1.2,733,0.534124,0.696324
-1.1,733,0.498483,0.665317
-1,733,0.463343,0.633266
-0.9,733,0.428917,0.600339
-0.8,733,0.395414,0.566733
-0.7,733,0.363025,0.532675
-0.6,733,0.331921,0.498409
-0.5,733,0.302245,0.46419
-0.4,733,0.274104,0.430269
-0.3,733,0.24757,0.396883
-0.2,733,0.222674,0.364241
-0.1,733,0.199411,0.332514
0,733,0.177741,0.301833
0.1,733,0.157596,0.272282
0.2,733,0.138891,0.243906
0.3,733,0.121527,0.216717
0.4,733,0.105405,0.190708
0.5,733,0.090434,0.165868
0.6,733,0.076537,0.142191
0.7,733,0.063658,0.119696
0.8,733,0.051762,0.09843
0.9,733,0.040841,0.078476
1,733,0.030902,0.059951
1.1,733,0.021972,0.042999
1.2,733,0.014085,0.027778
1.3,733,0.007275,0.014446
1.4,733,0.001573,0.003141
1.5,733,-0.003008,-0.006035
1.6,733,-0.006473,-0.01303
1.7,733,-0.00885,-0.017859
1.8,733,-0.010194,-0.020597
1.9,733,-0.01058,-0.021387
2,733,-0.01011,-0.020426
,,,
-3,743,1.080975,1.038912
-2.9,743,1.065718,1.031814
-2.8,743,1.048449,1.023651
-2.7,743,1.029211,1.014395
-2.6,743,1.008057,1.004012
-2.5,743,0.985046,0.992467
-2.4,743,0.960244,0.979719
-2.3,743,0.933724,0.965727
-2.2,743,0.90557,0.950446
-2.1,743,0.875872,0.933829
-2,743,0.84473,0.91583
-1.9,743,0.812255,0.896402
-1.8,743,0.77857,0.875501
-1.7,743,0.743813,0.853088
-1.6,743,0.708134,0.829132
-1.5,743,0.6717,0.803613
-1.4,743,0.634693,0.776529
-1.3,743,0.59731,0.747895
-1.2,743,0.559762,0.717753
-1.1,743,0.52227,0.686173
-1,743,0.485066,0.653258
-0.9,743,0.448381,0.619148
-0.8,743,0.412447,0.584018
-0.7,743,0.377487,0.54808
-0.6,743,0.343707,0.51158
-0.5,743,0.311295,0.47479
-0.4,743,0.280414,0.438005
-0.3,743,0.251198,0.401532
-0.2,743,0.223752,0.365681
-0.1,743,0.19815,0.33076
0,743,0.174442,0.297064
0.1,743,0.152652,0.26487
0.2,743,0.132783,0.234437
0.3,743,0.114826,0.205999
0.4,743,0.098758,0.179763
0.5,743,0.084546,0.15591
0.6,743,0.072149,0.134587
0.7,743,0.061517,0.115904
0.8,743,0.05259,0.099925
0.9,743,0.045295,0.086665
1,743,0.039545,0.076081
1.1,743,0.035236,0.068074
1.2,743,0.03225,0.062484
1.3,743,0.030451,0.059102
1.4,743,0.029693,0.057673
1.5,743,0.029819,0.057912
1.6,743,0.030671,0.059517
1.7,743,0.03209,0.062184
1.8,743,0.033921,0.065617
1.9,743,0.036024,0.069543
2,743,0.038269,0.073717
,,,
-3,753,1.092811,1.044347
-2.9,753,1.079734,1.038339
-2.8,753,1.064485,1.031235
-2.7,753,1.047087,1.023002
-2.6,753,1.027574,1.013599
-2.5,753,1.005986,1.002984
-2.4,753,0.982374,0.991108
-2.3,753,0.956797,0.977921
-2.2,753,0.929325,0.963368
-2.1,753,0.900039,0.94739
-2,753,0.869031,0.929927
-1.9,753,0.836407,0.910917
-1.8,753,0.802291,0.890301
-1.7,753,0.76682,0.868023
-1.6,753,0.730154,0.844033
-1.5,753,0.69247,0.818295
-1.4,753,0.653968,0.790787
-1.3,753,0.614871,0.761511
-1.2,753,0.575423,0.730499
-1.1,753,0.535886,0.69782
-1,753,0.496543,0.663587
-0.9,753,0.457687,0.627963
-0.8,753,0.419618,0.591171
-0.7,753,0.38264,0.553492
-0.6,753,0.347047,0.515271
-0.5,753,0.31312,0.47691
-0.4,753,0.281116,0.438862
-0.3,753,0.251263,0.401614
-0.2,753,0.223748,0.365676
-0.1,753,0.198718,0.331551
0,753,0.176271,0.299711
0.1,753,0.156454,0.270575
0.2,753,0.139263,0.244479
0.3,753,0.124644,0.22166
0.4,753,0.112496,0.20224
0.5,753,0.102673,0.186225
0.6,753,0.094994,0.173506
0.7,753,0.089248,0.16387
0.8,753,0.085202,0.157025
0.9,753,0.082612,0.152616
1,753,0.08123,0.150256
1.1,753,0.080813,0.149542
1.2,753,0.08113,0.150083
1.3,753,0.081966,0.151513
1.4,753,0.083132,0.153502
1.5,753,0.08446,0.155765
1.6,753,0.085813,0.158062
1.7,753,0.087077,0.160205
1.8,753,0.088166,0.162045
1.9,753,0.089014,0.163477
2,753,0.08958,0.16443
,,,
-3,763,1.096373,1.045971
-2.9,763,1.08525,1.040882
-2.8,763,1.071782,1.034647
-2.7,763,1.05597,1.027223
-2.6,763,1.037826,1.018562
-2.5,763,1.017373,1.008612
-2.4,763,0.994646,0.997316
-2.3,763,0.969692,0.984613
-2.2,763,0.942575,0.970439
-2.1,763,0.913372,0.954725
-2,763,0.882182,0.937404
-1.9,763,0.849123,0.918406
-1.8,763,0.814338,0.897669
-1.7,763,0.777994,0.875137
-1.6,763,0.74029,0.850766
-1.5,763,0.701455,0.824536
-1.4,763,0.661751,0.79645
-1.3,763,0.621473,0.766553
-1.2,763,0.580945,0.734934
-1.1,763,0.540522,0.701739
-1,763,0.500579,0.667181
-0.9,763,0.461503,0.631546
-0.8,763,0.423686,0.595195
-0.7,763,0.387508,0.558567
-0.6,763,0.353328,0.522161
-0.5,763,0.321462,0.486525
-0.4,763,0.292178,0.452226
-0.3,763,0.265677,0.419819
-0.2,763,0.242089,0.389809
-0.1,763,0.221462,0.362618
0,763,0.203771,0.338554
0.1,763,0.18891,0.317787
0.2,763,0.176712,0.300349
0.3,763,0.166951,0.286133
0.4,763,0.159362,0.274913
0.5,763,0.153651,0.266374
0.6,763,0.149515,0.260136
0.7,763,0.146651,0.25579
0.8,763,0.144769,0.252922
0.9,763,0.143602,0.25114
1,763,0.142912,0.250085
1.1,763,0.142494,0.249444
1.2,763,0.142176,0.248956
1.3,763,0.141819,0.248409
1.4,763,0.141318,0.24764
1.5,763,0.140596,0.246531
1.6,763,0.139601,0.245
1.7,763,0.138303,0.242999
1.8,763,0.13669,0.240505
1.9,763,0.134762,0.237516
2,763,0.132534,0.234049
,,,
-3,773,1.088957,1.042584
-2.9,773,1.079317,1.038146
-2.8,773,1.067165,1.032491
-2.7,773,1.052488,1.025573
-2.6,773,1.035288,1.017338
-2.5,773,1.015584,1.007732
-2.4,773,0.993416,0.996697
-2.3,773,0.968844,0.984176
-2.2,773,0.941954,0.970109
-2.1,773,0.912857,0.954444
-2,773,0.881697,0.93713
-1.9,773,0.848648,0.918128
-1.8,773,0.81392,0.897416
-1.7,773,0.777759,0.874988
-1.6,773,0.740448,0.85087
-1.5,773,0.702302,0.82512
-1.4,773,0.663671,0.797839
-1.3,773,0.624928,0.769176
-1.2,773,0.586466,0.739336
-1.1,773,0.548685,0.708582
-1,773,0.51198,0.677231
-0.9,773,0.47673,0.645657
-0.8,773,0.443282,0.61427
-0.7,773,0.411937,0.583506
-0.6,773,0.382941,0.553807
-0.5,773,0.356473,0.525588
-0.4,773,0.33264,0.49922
-0.3,773,0.311478,0.475003
-0.2,773,0.292949,0.453148
-0.1,773,0.276948,0.433765
0,773,0.263315,0.416864
0.1,773,0.251844,0.402356
0.2,773,0.242293,0.390074
0.3,773,0.234405,0.379786
0.4,773,0.22791,0.371216
0.5,773,0.222544,0.364067
0.6,773,0.218058,0.358041
0.7,773,0.214219,0.35285
0.8,773,0.210823,0.348231
0.9,773,0.207694,0.343951
1,773,0.204684,0.339814
1.1,773,0.201676,0.335658
1.2,773,0.198579,0.331357
1.3,773,0.195328,0.326819
1.4,773,0.191879,0.321978
1.5,773,0.188209,0.316794
1.6,773,0.184307,0.311249
1.7,773,0.180178,0.305341
1.8,773,0.175834,0.29908
1.9,773,0.171296,0.292489
2,773,0.166586,0.285596
